address,price,list_fee,sold_date,sqm,rooms,elevator,patio,new_production,balcony,gardet,kungsholmen,norrmalm,ostermalm,sodermalm,vasastan,latitude,longitude,distance_to_central_station
Skånegatan 80,4100000,1818.0,2022-11-17,44.0,2.0,1,0,0,0,0,0,0,0,1,0,59.3121178,18.0797361,3.0 km
Brännkyrkagatan 83,3300000,1929.0,2022-11-17,36.0,2.0,1,0,0,0,0,0,0,0,1,0,59.3181757,18.0523148,2.5 km
Gumshornsgatan 6,3800000,1954.0,2022-11-17,32.5,1.0,1,0,0,1,0,0,0,1,0,0,59.33577469999999,18.0896129,2.2 km
Bondegatan 16 B,5750000,2434.0,2022-11-17,58.0,2.0,0,0,0,1,0,0,0,0,1,0,59.31275729999999,18.0784731,2.9 km
Vitalisvägen 3,3300000,2203.0,2022-11-17,42.0,2.0,0,0,0,0,0,1,0,0,0,0,59.33064299999999,18.0063781,3.4 km
Stagneliusvägen 28,3350000,2841.0,2022-11-17,40.5,2.0,1,0,0,1,0,1,0,0,0,0,59.3280185,18.0101442,3.4 km
Bohusgatan 49,7000000,4558.0,2022-11-17,87.0,3.0,1,0,0,1,0,0,0,0,1,0,59.3076367,18.0822665,3.5 km
Blekingegatan 59,8500000,4937.0,2022-11-17,96.0,4.0,1,0,0,1,0,0,0,0,1,0,59.3108021,18.0759301,2.9 km
Brännkyrkagatan 87,6310000,2870.0,2022-11-17,79.0,3.0,1,0,0,1,0,0,0,0,1,0,59.3180905,18.0516303,2.5 km
Björngårdsgatan 11,4015000,3175.0,2022-11-17,50.0,1.5,1,0,0,0,0,0,0,0,1,0,59.3164657,18.0657579,2.2 km
Riddargatan 29B,9300000,3316.0,2022-11-17,84.0,3.0,1,0,0,0,0,0,0,1,0,0,59.3330974,18.0850825,1.7 km
Sankt Eriksgatan 103,2920000,894.0,2022-11-17,25.0,1.0,1,0,0,0,0,0,0,0,0,1,59.344081,18.0388319,2.1 km
Brahegatan 50,5550000,2453.0,2022-11-17,52.0,2.0,1,0,0,0,0,0,0,1,0,0,59.34189170000001,18.0797127,2.0 km
Lundagatan 36B,2920000,1610.0,2022-11-17,30.0,1.0,1,0,0,0,0,0,0,0,1,0,59.3189787,18.0462903,2.9 km
Luntmakargatan 92,4350000,1939.0,2022-11-16,38.0,2.0,1,0,0,0,0,0,0,0,0,1,59.3436663,18.0575951,1.7 km
Ringvägen 9 F,6250000,2496.0,2022-11-16,74.0,3.0,1,0,0,1,0,0,0,0,1,0,59.3189115,18.0517831,2.5 km
Upplandsgatan 49,3000000,1724.0,2022-11-16,29.0,1.0,1,0,0,1,0,0,0,0,0,1,59.34165960000001,18.0492681,1.3 km
Roslagsgatan 45,4370000,2711.0,2022-11-16,50.0,2.0,1,0,0,0,0,0,0,0,0,1,59.3495263,18.0567218,2.5 km
Döbelnsgatan 47,4015000,1936.0,2022-11-16,35.0,2.0,1,0,0,0,0,0,0,0,0,1,59.34187290000001,18.0603413,1.5 km
Tulegatan 23B,7850000,2550.0,2022-11-16,62.0,2.0,1,0,0,1,0,0,0,0,0,1,59.3435053,18.0603629,1.8 km
Frejgatan 19,12100000,3530.0,2022-11-16,102.0,3.0,1,0,0,1,0,0,0,0,0,1,59.3478622,18.05942,2.3 km
Ingemarsgatan 7,3900000,2050.0,2022-11-16,35.0,2.0,0,0,0,0,0,0,0,0,0,1,59.3490777,18.0568854,2.5 km
Kungsholms strand 163,4325000,2882.0,2022-11-16,44.0,2.0,1,0,0,0,0,1,0,0,0,0,59.3382332,18.0253987,2.3 km
Tavastgatan 15,3250000,2025.0,2022-11-16,30.0,2.0,1,0,0,0,0,0,0,0,1,0,59.3198266,18.0624991,1.8 km
Fleminggatan 59A,5365000,2423.0,2022-11-16,53.0,2.0,0,0,0,1,0,1,0,0,0,0,59.3335294,18.0368957,1.4 km
S:t Eriksgatan 17,11500000,2819.0,2022-11-16,118.0,4.0,1,0,0,1,0,1,0,0,0,0,59.33062069999999,18.0299814,2.0 km
Ansgariegatan 1,8825000,5278.0,2022-11-16,90.0,3.0,1,0,0,1,0,0,0,0,1,0,59.3182145,18.0462486,2.9 km
Grevgatan 49,6404000,2735.0,2022-11-16,59.0,2.0,1,0,0,0,0,0,0,1,0,0,59.3365435,18.0864829,2.1 km
Norrbackagatan 14,3625000,2298.0,2022-11-16,38.0,2.0,1,0,0,0,0,0,0,0,0,1,59.33883230000001,18.0326018,1.9 km
Bergsundsgatan 15,2520000,1424.0,2022-11-16,23.0,1.0,1,0,0,1,0,0,0,0,1,0,59.31686509999999,18.0292648,3.8 km
Zinkens väg 59,10800000,4188.0,2022-11-16,109.0,5.0,1,0,0,1,0,0,0,0,1,0,59.3153345,18.046583,3.1 km
Kattgränd 1,8000000,2657.0,2022-11-16,67.0,3.0,1,0,0,1,0,0,0,0,1,0,59.3198411,18.0575082,2.2 km
Luntmakargatan 63,3420000,1032.0,2022-11-16,27.0,1.0,1,0,0,1,0,0,0,0,0,1,59.34039800000001,18.0602041,1.3 km
Robert Almströmsgatan 7,6250000,2552.0,2022-11-16,53.0,2.0,1,0,0,1,0,0,0,0,0,1,59.33913579999999,18.0332448,1.9 km
Frödingsvägen 9,3300000,1847.0,2022-11-16,34.0,1.5,0,0,0,0,0,1,0,0,0,0,59.330566,18.0031692,3.7 km
Tavastgatan 28,2675000,1507.0,2022-11-16,25.0,1.0,1,0,0,0,0,0,0,0,1,0,59.3196214,18.0596416,2.0 km
Lagerlöfsgatan 4,2800000,1835.0,2022-11-16,31.0,2.0,1,0,0,0,0,1,0,0,0,0,59.3297141,18.019374,2.8 km
Östermalmsgatan 68,15175000,4719.0,2022-11-16,113.0,4.0,1,0,0,1,0,0,0,1,0,0,59.3409109,18.0809262,1.9 km
Karlavägen 6,9000000,2674.0,2022-11-16,85.0,3.0,1,0,0,1,0,0,0,1,0,0,59.344341,18.0644915,2.0 km
Timotejgatan 4,2615000,1707.0,2022-11-16,28.5,1.0,0,0,0,0,0,0,0,0,1,0,59.3074,18.0665757,3.3 km
Krukmakargatan 27,4200000,2860.0,2022-11-16,49.0,2.0,1,0,0,0,0,0,0,0,1,0,59.3170373,18.0549557,2.5 km
Sonja Kovalevskys Gata 3,4895000,2400.0,2022-11-16,48.0,2.0,1,0,0,1,0,0,0,0,0,1,59.3469013,18.034698,2.5 km
Grev Turegatan 50,4320000,1280.0,2022-11-16,38.0,1.0,1,0,0,0,0,0,0,1,0,0,59.3391122,18.0786711,1.6 km
Hagagatan 17L,7500000,3847.0,2022-11-16,78.0,3.0,1,0,0,1,0,0,0,0,0,1,59.3454025,18.051197,1.9 km
Franzéngatan 77,7595000,3923.0,2022-11-16,91.5,4.0,1,0,0,1,0,1,0,0,0,0,59.3385573,18.0051895,3.6 km
Högbergsgatan 59B,6000000,3534.0,2022-11-16,61.0,3.0,1,0,0,0,0,0,0,0,1,0,59.3155848,18.0680469,2.1 km
Flintbacken 4,2450000,1483.0,2022-11-16,29.5,1.0,1,0,0,0,0,0,0,0,1,0,59.3105017,18.0502161,3.6 km
Birger Jarlsgatan 104L,3250000,2201.0,2022-11-15,31.0,1.0,0,0,0,0,0,0,0,1,0,0,59.3477067,18.0626254,2.4 km
Mariebergsgatan 15,4495000,2782.0,2022-11-15,53.0,2.0,1,0,0,1,0,1,0,0,0,0,59.3338646,18.0245302,2.3 km
Hagaesplanaden 63,2995000,1885.0,2022-11-15,30.5,1.0,1,0,0,0,0,0,0,0,0,1,59.34854470000001,18.0348451,2.8 km
Klippgatan 14I,4020000,2169.0,2022-11-15,42.0,2.0,0,0,0,0,0,0,0,0,1,0,59.3143684,18.0881289,3.1 km
Tulegatan 32A,4050000,1843.0,2022-11-15,39.0,1.0,1,0,0,0,0,0,0,0,0,1,59.34659740000001,18.0582167,2.1 km
Bråvallagatan 7,4535000,2297.0,2022-11-15,40.0,2.0,1,0,0,1,0,0,0,0,0,1,59.3387932,18.0345041,1.8 km
Heleneborgsgatan 21C,5200000,2336.0,2022-11-15,49.0,2.5,1,0,0,1,0,0,0,0,1,0,59.31858999999999,18.0345001,3.4 km
Valhallavägen 146 B,11600000,4183.0,2022-11-15,106.0,5.0,1,0,0,1,0,0,0,1,0,0,59.3401356,18.0912383,2.6 km
Åsögatan 182,2895000,2103.0,2022-11-15,34.0,1.0,1,0,0,0,0,0,0,0,1,0,59.3144529,18.0892381,3.1 km
Gävlegatan 26,3650000,1700.0,2022-11-15,34.0,2.0,1,0,0,1,0,0,0,0,0,1,59.34700350000001,18.0339991,2.5 km
Cardellgatan 4,7225000,3812.0,2022-11-15,54.0,2.0,1,0,0,0,0,0,0,1,0,0,59.33872049999999,18.0759543,1.5 km
Katarina västra kyrkogata 4C,5275000,3239.0,2022-11-15,52.0,2.0,0,0,0,0,0,0,0,0,1,0,59.31660939999999,18.0762314,2.4 km
Sveavägen 93,3725000,1903.0,2022-11-15,39.5,2.0,1,0,0,0,0,0,0,0,0,1,59.3454826,18.0529598,1.9 km
Tegnérgatan 57A,4100000,2892.0,2022-11-15,49.0,1.5,1,0,0,0,0,0,0,0,0,1,59.3370229,18.0508458,0.9 km
Vulcanusgatan 10,4525000,2023.0,2022-11-15,39.0,2.0,1,0,0,0,0,0,0,0,0,1,59.3387012,18.03786,1.6 km
Dalagatan 41A,4700000,2245.0,2022-11-15,46.0,2.0,0,0,0,0,0,0,0,0,0,1,59.3448395,18.0416452,1.9 km
Samaritgränd 3,3595000,2246.0,2022-11-15,41.0,2.0,1,0,0,0,0,0,0,0,1,0,59.3163972,18.0552042,2.6 km
Gästrikegatan 11A,3445000,990.0,2022-11-15,27.0,1.0,0,0,0,1,0,0,0,0,0,1,59.3412568,18.0390691,1.7 km
Sonja Kovalevskys Gata 11,4925000,2300.0,2022-11-15,46.0,2.0,1,0,0,1,0,0,0,0,0,1,59.34739889999999,18.0342315,2.6 km
Sveavägen 133,6995000,3737.0,2022-11-15,72.0,3.0,1,0,0,0,0,0,0,0,0,1,59.34874379999999,18.0506271,2.3 km
Valhallavägen 8,3420000,851.0,2022-11-15,36.0,1.5,1,0,0,0,0,0,0,1,0,0,59.34937609999999,18.0604946,2.6 km
Sveavägen 80,7900000,1725.0,2022-11-15,91.0,3.0,1,0,0,0,0,0,0,0,0,1,59.3404051,18.0592842,1.3 km
Magnus Ladulåsgatan 25,10750000,6780.0,2022-11-15,144.0,5.0,1,0,0,1,0,0,0,0,1,0,59.312136,18.0622675,2.8 km
Markvardsgatan 15,4750000,853.0,2022-11-15,52.5,2.0,0,0,0,1,0,0,0,0,0,1,59.3432196,18.0569819,1.7 km
Kungsklippan 12,3535000,3023.0,2022-11-15,36.0,2.0,1,0,0,1,0,1,0,0,0,0,59.33019580000001,18.0484427,0.8 km
Karlbergsvägen 47A,12850000,4168.0,2022-11-15,110.0,3.0,1,0,0,1,0,0,0,0,0,1,59.3422639,18.0357905,2.0 km
Nina Einhorns Gata 7,4800000,2417.0,2022-11-15,49.5,2.0,1,0,0,1,0,0,0,0,0,1,59.34766130000001,18.0348658,2.6 km
Narvavägen 20,12500000,4623.0,2022-11-15,87.0,3.0,1,0,0,1,0,0,0,1,0,0,59.3355827,18.0918877,2.4 km
Frejgatan 50,4950000,2526.0,2022-11-15,47.2,2.0,0,0,0,0,0,0,0,0,0,1,59.3440846,18.0439529,1.8 km
Ture nermans gränd 6,3300000,796.0,2022-11-15,37.5,1.0,1,0,0,0,0,1,0,0,0,0,59.329916,18.030805,2.1 km
Drakenbergsgatan 11,13500000,5320.0,2022-11-14,128.0,5.0,1,0,0,0,0,0,0,0,1,0,59.315424,18.0421765,3.2 km
Sankt Eriksgatan 1,4225000,2216.0,2022-11-14,45.0,2.0,1,1,0,0,0,1,0,0,0,0,59.3291882,18.0287063,2.2 km
Norrtullsgatan 11,3650000,978.0,2022-11-14,31.5,1.5,1,0,0,1,0,0,0,0,0,1,59.3419357,18.0515661,1.4 km
Kronobergsgatan 6,3300000,1341.0,2022-11-14,38.0,1.0,1,0,0,0,0,1,0,0,0,0,59.333755,18.034329,1.6 km
Birger Jarlsgatan 96,11800000,1836.0,2022-11-14,90.0,3.0,1,0,0,1,0,0,0,0,0,1,59.3464014,18.0622923,2.1 km
Kungsholms Strand 175,4690000,1967.0,2022-11-14,53.0,2.0,1,1,0,0,0,1,0,0,0,0,59.3384355,18.023819,2.5 km
Gamla Brogatan 25,7200000,4721.0,2022-11-14,70.0,2.0,1,0,0,0,0,0,1,0,0,0,59.3335266,18.0584775,0.3 km
Igeldammsgatan 22D,8000000,5630.0,2022-11-14,89.0,3.0,1,0,0,1,0,1,0,0,0,0,59.3378281,18.0248166,2.4 km
Valhallavägen 154,10300000,2323.0,2022-11-14,109.0,3.0,0,1,0,0,0,0,0,1,0,0,59.3394723,18.0946627,2.7 km
Roslagsgatan 35A,4900000,2269.0,2022-11-14,47.0,2.0,1,0,0,1,0,0,0,0,0,1,59.3484869,18.057186,2.4 km
John Ericssonsgatan 11A,3325000,2110.0,2022-11-14,33.0,1.5,1,0,0,0,0,1,0,0,0,0,59.3289937,18.0371415,1.6 km
Ringvägen 129A,4250000,1831.0,2022-11-14,48.0,2.0,1,0,0,0,0,0,0,0,1,0,59.30829720000001,18.0782177,3.2 km
Heleneborgsgatan 30,5100000,2961.0,2022-11-13,57.0,2.0,1,0,0,0,0,0,0,0,1,0,59.3193035,18.0371056,3.2 km
Stigbergsgatan 32 B,8300000,3354.0,2022-11-13,72.0,3.0,1,0,0,1,0,0,0,0,1,0,59.3164074,18.0875413,2.9 km
Bondegatan 81,3065000,1730.0,2022-11-13,32.0,1.5,1,0,0,0,0,0,0,0,1,0,59.313591,18.0959419,3.6 km
Tunnelgatan 1B,5400000,2527.0,2022-11-13,55.0,2.0,0,0,0,0,0,0,0,0,0,1,59.3367567,18.0644152,0.9 km
Götgatan 92 B,3750000,1429.0,2022-11-13,38.0,1.0,1,0,0,1,0,0,0,0,1,0,59.3099679,18.0747625,2.9 km
Messeniusgatan 6,2950000,2059.0,2022-11-13,31.0,2.0,1,0,0,1,0,1,0,0,0,0,59.3305265,17.9997312,3.9 km
Hantverkargatan 79B,18500000,4479.0,2022-11-13,168.0,7.0,1,1,0,1,0,1,0,0,0,0,59.3310199,18.0304182,2.0 km
Blekholmsterrassen 7 - Accepterat pris!,3325000,3557.0,2022-11-13,44.0,1.5,1,0,0,0,0,0,1,0,0,0,59.3309577,18.0522285,0.6 km
Östermalmsgatan 34,18250000,1506.0,2022-11-12,139.0,4.0,1,0,0,1,0,0,0,1,0,0,59.3431031,18.0714562,1.8 km
Grindsgatan 33,6795000,2452.0,2022-11-12,78.0,2.5,1,0,0,0,0,0,0,0,1,0,59.3096809,18.0671767,3.0 km
Lorensbergsgatan 3A,2650000,1751.0,2022-11-12,25.6,1.0,1,0,0,1,0,0,0,0,1,0,59.31936220000001,18.0342295,3.4 km
Tjustgatan 2,3400000,3401.0,2022-11-12,40.0,2.0,1,0,0,1,0,0,0,0,1,0,59.3122069,18.0702824,2.6 km
Folkungagatan 128,6500000,2976.0,2022-11-12,60.0,3.0,1,0,0,1,0,0,0,0,1,0,59.31545629999999,18.087431,2.9 km
Hallandsgatan 50B,3350000,2171.0,2022-11-12,38.0,2.0,0,0,0,0,0,0,0,0,1,0,59.31101270000001,18.071952,2.8 km
Franzéngatan 74,5500000,3814.0,2022-11-11,78.0,2.0,1,1,0,0,0,1,0,0,0,0,59.33880689999999,18.0051314,3.6 km
Sågargatan 14,3400000,2776.0,2022-11-11,41.0,2.0,1,0,0,0,0,0,0,0,1,0,59.3142239,18.0911599,3.3 km
Kindstugatan 18,4600000,2138.0,2022-11-11,39.0,2.0,0,0,0,0,0,0,0,0,0,0,59.3244198,18.0718473,1.3 km
Torsgatan 56,6500000,3024.0,2022-11-11,76.0,3.0,1,0,0,0,0,0,0,0,0,1,59.34313779999999,18.0364817,2.0 km
Valhallavägen 152B,3260000,1170.0,2022-11-11,28.0,1.0,1,1,0,0,0,0,0,1,0,0,59.3396434,18.0922678,2.7 km
Pär Lagerkvists gata 24,4275000,2725.0,2022-11-11,55.0,2.0,1,1,0,0,0,1,0,0,0,0,59.339581,18.006617,3.5 km
Stagneliusvägen 23,3775000,3317.0,2022-11-11,48.5,2.0,1,0,0,1,0,1,0,0,0,0,59.3275164,18.0104162,3.4 km
Roslagsgatan 54,10900000,4590.0,2022-11-11,91.0,3.0,1,0,0,1,0,0,0,0,0,1,59.3500197,18.056634,2.6 km
Karlaplan 15A,10850000,3925.0,2022-11-11,94.0,4.0,1,0,0,1,0,0,0,1,0,0,59.33918019999999,18.091135,2.6 km
Hjärnegatan 2,8995000,3687.0,2022-11-11,80.0,3.0,1,0,0,1,0,1,0,0,0,0,59.3324875,18.0426581,1.2 km
Tobaksspinnargatan 4,3335000,2025.0,2022-11-11,43.0,1.0,1,0,0,0,0,0,0,0,1,0,59.3182302,18.0303474,3.7 km
Döbelnsgatan 69,19100000,5477.0,2022-11-11,167.0,5.0,1,0,0,1,0,0,0,0,0,1,59.34382160000001,18.0584628,1.8 km
Gästrikegatan 16A,6480000,1939.0,2022-11-11,55.0,2.0,0,0,0,1,0,0,0,0,0,1,59.3418464,18.0401507,1.8 km
Grevgatan 19A,11000000,2932.0,2022-11-11,79.0,3.0,0,0,0,1,0,0,0,1,0,0,59.3338266,18.0838566,1.8 km
Skånegatan 57A,10500000,3583.0,2022-11-11,90.0,4.0,0,0,0,1,0,0,0,0,1,0,59.31248609999999,18.0787793,2.9 km
Karlavägen 17,10750000,3420.0,2022-11-11,89.0,4.0,1,0,0,1,0,0,0,1,0,0,59.3426559,18.0691292,1.7 km
Garvargatan 14,7300000,650.0,2022-11-11,75.0,2.5,1,0,0,0,0,1,0,0,0,0,59.3283074,18.0436709,1.3 km
Anna Steckséns Gata 15,3350000,1907.0,2022-11-11,31.0,1.5,1,0,1,1,0,0,0,0,0,1,59.3484803,18.0342854,2.7 km
Vickergatan 7,3380000,2307.0,2022-11-11,41.0,2.0,0,0,0,0,0,0,0,0,1,0,59.30733279999999,18.0660309,3.3 km
Upplandsgatan 65,12500000,4038.0,2022-11-11,102.0,4.0,0,0,0,0,0,0,0,0,0,1,59.34389299999999,18.0469831,1.5 km
Metargatan 9,2650000,1526.0,2022-11-11,24.0,1.0,0,0,0,0,0,0,0,0,1,0,59.30838190000001,18.0855249,3.5 km
Birger Jarlsgatan 99 C (Ö.G),7350000,2622.0,2022-11-11,72.0,3.0,0,0,0,1,0,0,0,0,0,1,59.34732270000001,18.0600785,2.2 km
Heleneborgsgatan 8C,3300000,2151.0,2022-11-11,39.0,1.0,1,1,0,0,0,0,0,0,1,0,59.3199928,18.0423291,2.9 km
Ludvigsbergsgatan 13,12650000,4829.0,2022-11-11,118.0,4.0,1,0,0,1,0,0,0,0,1,0,59.3196436,18.0554604,2.3 km
Fatburs Brunnsgata 18,4500000,3334.0,2022-11-11,61.0,2.0,1,0,0,1,0,0,0,0,1,0,59.3134011,18.0639813,2.6 km
Roslagsgatan 41,3600000,2202.0,2022-11-11,34.0,1.0,0,0,0,0,0,0,0,0,0,1,59.3490463,18.0571624,2.5 km
Anna steckséns gata 15,3250000,1904.0,2022-11-11,31.0,1.0,1,0,1,0,0,0,0,0,0,1,59.3484803,18.0342854,2.7 km
Sven Rinmans Gata 5,2985000,1195.0,2022-11-11,30.0,1.0,1,0,0,0,0,1,0,0,0,0,59.3292197,18.0300881,2.1 km
Västmannagatan 79,5100000,1748.0,2022-11-11,48.0,2.0,0,0,0,0,0,0,0,0,0,1,59.3446061,18.0445433,1.7 km
Alströmergatan 8 B,12000000,5015.0,2022-11-11,120.0,4.0,1,0,0,1,0,1,0,0,0,0,59.3358495,18.032671,1.9 km
Rutger Fuchsgatan 9,2850000,1861.0,2022-11-10,30.0,1.5,1,0,0,0,0,0,0,0,1,0,59.3068589,18.0784381,3.4 km
Götgatan 122,8320000,4254.0,2022-11-10,99.0,5.0,1,0,0,1,0,0,0,0,1,0,59.3079599,18.0753538,3.2 km
Hälsingegatan 9A,8800000,3000.0,2022-11-10,67.0,3.0,1,0,0,1,0,0,0,0,0,1,59.3418708,18.0425834,1.6 km
Markvardsgatan 4,6100000,2706.0,2022-11-10,58.0,2.0,1,0,0,0,0,0,0,0,0,1,59.34409849999999,18.0595334,1.8 km
Tomtebogatan 49,6725000,2891.0,2022-11-10,58.0,2.0,1,0,0,1,0,0,0,0,0,1,59.34220010000001,18.0274164,2.4 km
Folkskolegatan 3,3610000,2309.0,2022-11-10,39.0,2.0,1,0,0,0,0,0,0,0,1,0,59.31810420000001,18.0298335,3.8 km
Pokalvägen 5,3750000,2620.0,2022-11-10,40.0,1.5,1,0,0,1,0,0,0,0,1,0,59.31852549999999,18.0212797,4.2 km
Rörstrandsgatan 23,3050000,1405.0,2022-11-10,29.0,1.0,1,0,0,0,0,0,0,0,0,1,59.3403333,18.0309035,2.0 km
Ynglingagatan 25,8100000,3877.0,2022-11-10,89.0,3.0,1,1,0,1,0,0,0,0,0,1,59.3482449,18.0447981,2.1 km
Atterbomsvägen 38,3625000,2715.0,2022-11-10,48.0,2.0,1,0,0,1,0,1,0,0,0,0,59.32790799999999,18.007007,3.6 km
Heleneborgsgatan 12B,12525000,4523.0,2022-11-10,127.0,3.0,1,0,0,1,0,0,0,0,1,0,59.3198325,18.040323,3.0 km
Södermannagatan 58,8400000,3618.0,2022-11-10,76.0,3.0,1,0,0,1,0,0,0,0,1,0,59.30934569999999,18.0823876,3.3 km
Bråvallagatan 8,3150000,2157.0,2022-11-10,27.0,1.0,1,0,0,0,0,0,0,0,0,1,59.33873089999999,18.0350135,1.8 km
Skaraborgsgatan 9,6100000,4766.0,2022-11-10,79.0,3.0,1,0,0,1,0,0,0,0,1,0,59.3175999,18.0697874,2.0 km
David Bagares Gata 12B,2595000,1141.0,2022-11-10,19.0,1.0,1,0,0,0,0,0,1,0,0,0,59.33754070000001,18.0681523,1.0 km
Gyllenborgsgatan 9,2100000,1112.0,2022-11-10,19.0,1.0,0,0,0,0,0,1,0,0,0,0,59.3326946,18.015965,2.8 km
Surbrunnsgatan 64,9550000,4273.0,2022-11-10,93.0,4.0,1,0,0,1,0,0,0,0,0,1,59.34383930000001,18.0510812,1.6 km
Torsgatan 50,4000000,1298.0,2022-11-10,33.5,2.0,1,0,0,0,0,0,0,0,0,1,59.34223689999999,18.0375953,2.0 km
Östermalmsgatan 75A,6000000,2694.0,2022-11-10,50.0,2.0,0,0,0,1,0,0,0,1,0,0,59.34103810000001,18.0830628,2.0 km
Hjalmar Söderbergs väg 8,4030000,2995.0,2022-11-10,48.0,2.0,1,0,0,1,0,1,0,0,0,0,59.3323642,18.0065692,3.3 km
Atlasgatan 20,6995000,2234.0,2022-11-10,70.0,2.0,0,0,0,1,0,0,0,0,0,1,59.33875099999999,18.036461,1.6 km
Valhallavägen 38A,9050000,4754.0,2022-11-10,87.0,4.0,0,0,0,0,0,0,0,0,0,1,59.3477262,18.0634392,2.4 km
Brahegatan 62,12500000,5211.0,2022-11-10,95.0,3.0,1,0,0,1,0,0,0,1,0,0,59.3428456,18.0802953,2.1 km
Kristinebergsvägen 14,4800000,3187.0,2022-11-10,64.5,2.0,1,0,0,1,0,1,0,0,0,0,59.3339069,18.0139586,3.0 km
Grev Magnigatan 19,5850000,2048.0,2022-11-10,45.0,2.0,1,0,0,0,0,0,0,1,0,0,59.3339355,18.087714,2.0 km
Hagaesplanaden 76,3650000,2234.0,2022-11-10,35.0,2.0,1,0,1,1,0,0,0,0,0,1,59.3485075,18.0371781,2.5 km
Helgagatan 36K,3200000,1963.0,2022-11-10,35.0,1.0,0,0,0,0,0,0,0,0,1,0,59.3093422,18.0694098,3.2 km
Högalidsgatan 36C,5285000,2917.0,2022-11-10,51.0,2.0,0,0,0,1,0,0,0,0,1,0,59.3184946,18.0377418,3.2 km
Parkgatan 14,6600000,3680.0,2022-11-10,56.0,2.0,1,0,0,1,0,1,0,0,0,0,59.3333836,18.0356373,1.6 km
Norrtullsgatan 63,5000000,2800.0,2022-11-09,56.0,2.0,1,0,0,1,0,0,0,0,0,1,59.34894569999999,18.0446583,2.2 km
Drottningholmsvägen 31,4750000,2796.0,2022-11-09,59.0,2.0,1,0,0,1,0,1,0,0,0,0,59.3315936,18.0263452,2.3 km
Valfrid Palmgrens Gata 7,5760000,1396.0,2022-11-09,47.0,2.0,1,0,0,1,0,0,0,0,0,1,59.3490569,18.0392056,2.5 km
Artillerigatan 46,5550000,0.0,2022-11-09,39.0,2.0,1,0,0,0,0,0,0,1,0,0,59.33701419999999,18.0834346,1.8 km
Hantverkargatan 37,4195000,1623.0,2022-11-09,42.0,2.0,1,0,0,0,0,1,0,0,0,0,59.32913079999999,18.0416458,1.3 km
Sankt Göransgatan 131,6060000,3493.0,2022-11-09,73.5,3.0,1,0,0,1,0,1,0,0,0,0,59.33427270000001,18.0239499,2.3 km
Artillerigatan 12,32000000,3049.0,2022-11-09,187.0,5.0,0,0,0,0,0,0,0,1,0,0,59.3334603,18.0806876,1.5 km
Linnégatan 17,4500000,1934.0,2022-11-09,40.0,1.5,1,0,0,1,0,0,0,1,0,0,59.3377231,18.0782998,1.5 km
Sankt Göransgatan 72,3000000,550.0,2022-11-09,26.0,1.0,1,0,0,1,0,1,0,0,0,0,59.3335111,18.0309228,1.9 km
Narvavägen 33a,4200000,1676.0,2022-11-09,34.0,1.0,1,0,0,0,0,0,0,1,0,0,59.33647389999999,18.0899962,2.4 km
Heleneborgsgatan 6A,5150000,3290.0,2022-11-09,54.0,2.0,1,0,0,0,0,0,0,0,1,0,59.3198993,18.0428996,2.9 km
Vanadisvägen 25,10800000,4927.0,2022-11-09,108.0,4.0,1,0,0,1,0,0,0,0,0,1,59.3459003,18.0444893,1.9 km
Västmannagatan 87B,7675000,3701.0,2022-11-09,81.0,3.0,1,0,0,0,0,0,0,0,0,1,59.34526649999999,18.0438265,1.8 km
Sankt Göransgatan 64A,3650000,1917.0,2022-11-09,42.0,2.0,1,0,0,0,0,1,0,0,0,0,59.3332247,18.0330833,1.7 km
Sankt eriksgatan 99,6900000,2355.0,2022-11-09,76.0,2.0,1,0,0,0,0,0,0,0,0,1,59.34366589999999,18.0386445,2.1 km
Karlsviksgatan 10,4965000,2487.0,2022-11-09,54.0,2.0,1,0,0,0,0,1,0,0,0,0,59.3301676,18.0289213,2.2 km
Gyllenborgsgatan 9,3200000,1972.0,2022-11-09,40.5,1.0,0,0,0,0,0,1,0,0,0,0,59.3326946,18.015965,2.8 km
Folkungagatan 136A,6300000,3941.0,2022-11-09,73.0,2.5,0,0,0,0,0,0,0,0,1,0,59.3154233,18.0889842,3.0 km
Celsiusgatan 3A,3100000,824.0,2022-11-09,36.0,1.0,0,0,0,0,0,1,0,0,0,0,59.33292249999999,18.0385729,1.4 km
Svarvargatan 18,5225000,2125.0,2022-11-09,58.0,2.0,1,0,0,0,0,1,0,0,0,0,59.3369155,18.0287658,2.3 km
Kattgränd 3,4650000,2154.0,2022-11-09,44.0,2.0,0,0,0,0,0,0,0,0,1,0,59.31968819999999,18.0575597,2.2 km
Drottninggatan 81B,6700000,1634.0,2022-11-09,64.0,3.0,1,0,0,1,0,0,0,0,0,1,59.33816729999999,18.0569743,0.9 km
Fredmansgatan 9A,4200000,2455.0,2022-11-09,42.0,1.5,0,0,0,0,0,0,0,0,1,0,59.3167051,18.0664614,2.1 km
Karlbergsvägen 82A,11800000,3735.0,2022-11-09,90.0,3.0,1,0,0,1,0,0,0,0,0,1,59.34326249999999,18.0287772,2.4 km
Odengatan 62A,6000000,1044.0,2022-11-09,61.0,2.0,0,0,0,1,0,0,0,0,0,1,59.34352500000001,18.0518915,1.6 km
Katarina Bangata 57,3450000,2151.0,2022-11-09,39.0,2.0,1,0,0,0,0,0,0,0,1,0,59.3094975,18.0870745,3.4 km
